id,s41,s42,s43,trust_pomp,trust_bin,trust_c5,trust_c7,cohort,female,edu_years,hukou,party,region,subj_class,econ_subj,fairness,social_trust,si_med,si_pen,si_any,empstat,statsec,contract,lninc,internet,know_lawyer,know_police,voted,year,wt
9507.0,18,52,85,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,,,8.688959121704102,1.0,0.0,0.0,1.0,2017.0,0.3827948272228241
9508.0,18,55,89,,,,,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,,9.210440635681152,1.0,,,0.0,2017.0,0.4221976697444916
9509.0,18,55,89,,,,,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,,,8.987321853637695,1.0,,,1.0,2017.0,0.7655896544456482
9510.0,18,55,89,,,,,3.0,1.0,9.0,1.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,7.601402282714844,1.0,,,1.0,2017.0,0.808918833732605
9511.0,18,53,87,,,,,2.0,0.0,12.0,2.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,9.90353775024414,2.0,,,0.0,2017.0,0.3827948272228241
9512.0,18,52,86,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,6.908754825592041,1.0,0.0,0.0,0.0,2017.0,0.574192225933075
9513.0,18,52,85,0.699999988079071,1.0,1.0,1.0,1.0,0.0,12.0,1.0,0.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,6.580639362335205,1.0,0.0,0.0,0.0,2017.0,0.3827948272228241
9514.0,18,53,87,,,,,2.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,7.601402282714844,1.0,,,1.0,2017.0,0.2110988348722458
9515.0,18,52,85,,,,,2.0,0.0,6.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,8.00670051574707,1.0,,,0.0,2017.0,0.3827948272228241
9516.0,18,53,87,,,,,4.0,0.0,16.0,2.0,0.0,2.0,7.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,,10.819798469543457,5.0,,,0.0,2017.0,1.4616329669952393
9517.0,18,54,88,0.800000011920929,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,,,8.00670051574707,1.0,0.0,0.0,0.0,2017.0,0.4221976697444916
9518.0,18,53,87,1.0,1.0,1.0,1.0,2.0,0.0,12.0,2.0,1.0,2.0,5.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,,,9.90353775024414,1.0,0.0,0.0,0.0,2017.0,0.19139741361141205
9519.0,18,53,87,,,,,2.0,1.0,12.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.616461753845215,2.0,,,,2017.0,1.477691888809204
9521.0,18,52,86,0.800000011920929,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,,1.0,0.0,0.0,1.0,2017.0,0.2110988348722458
9522.0,18,53,87,,,,,5.0,1.0,9.0,1.0,0.0,2.0,2.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,,,0.0,3.0,,,0.0,2017.0,0.8713830709457397
9523.0,18,55,89,,,,,3.0,1.0,9.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,2.0,,,1.0,2017.0,0.808918833732605
9524.0,18,52,86,0.800000011920929,1.0,1.0,1.0,3.0,1.0,6.0,1.0,0.0,2.0,5.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,,,7.090909957885742,1.0,0.0,0.0,0.0,2017.0,0.5392792820930481
9525.0,18,52,86,0.5,0.0,1.0,0.0,3.0,1.0,9.0,2.0,0.0,2.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,0.0,,11.512935638427734,3.0,0.0,1.0,0.0,2017.0,1.61783766746521
9527.0,18,53,87,0.800000011920929,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,5.0,4.0,1.0,0.0,1.0,3.0,0.0,,9.615872383117676,1.0,0.0,0.0,0.0,2017.0,0.5392792820930481
9528.0,18,55,89,,,,,3.0,1.0,6.0,1.0,0.0,2.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,,,7.824445724487305,1.0,,,0.0,2017.0,0.808918833732605
9529.0,18,54,88,0.5,0.0,1.0,0.0,5.0,0.0,12.0,1.0,0.0,2.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,,9.90353775024414,4.0,0.0,1.0,1.0,2017.0,2.1585335731506348
9530.0,18,53,87,,,,,1.0,1.0,16.0,1.0,0.0,2.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.72768497467041,1.0,,,0.0,2017.0,0.7859489321708679
9531.0,18,53,87,,,,,4.0,1.0,12.0,2.0,0.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,10.126670837402344,4.0,,,0.0,2017.0,1.1618441343307495
9532.0,18,53,87,0.4000000059604645,0.0,0.0,0.0,1.0,1.0,16.0,2.0,0.0,2.0,6.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,,,10.545368194580078,1.0,0.0,0.0,0.0,2017.0,1.5718978643417358
9533.0,18,55,89,,,,,3.0,0.0,9.0,1.0,0.0,2.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,,,10.819798469543457,4.0,,,1.0,2017.0,1.0436021089553833
9534.0,18,52,86,,,,,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,5.0,5.0,0.0,1.0,1.0,1.0,,,7.601402282714844,1.0,,,0.0,2017.0,1.2665928602218628
9535.0,18,55,89,,,,,6.0,1.0,15.0,1.0,0.0,2.0,7.0,3.0,2.0,3.0,1.0,0.0,1.0,4.0,,,11.512935638427734,5.0,,,0.0,2017.0,2.002436637878418
9536.0,18,53,87,,,,,2.0,0.0,9.0,2.0,0.0,2.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,4.0,,,9.980494499206543,4.0,,,0.0,2017.0,0.3827948272228241
9537.0,18,54,88,,,,,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.4221976697444916
9538.0,18,53,87,,,,,6.0,0.0,15.0,1.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,11.338583946228027,4.0,,,0.0,2017.0,1.8235396146774292
9539.0,18,55,89,,,,,3.0,1.0,9.0,2.0,0.0,2.0,7.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,11.512935638427734,5.0,,,0.0,2017.0,0.808918833732605
9540.0,18,55,89,,,,,6.0,1.0,12.0,1.0,0.0,2.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,4.0,,,0.0,4.0,,,0.0,2017.0,2.328716516494751
9541.0,18,53,87,,,,,1.0,1.0,6.0,1.0,0.0,2.0,6.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,,,6.9669671058654785,1.0,,,1.0,2017.0,0.2110988348722458
9542.0,18,53,87,0.5,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,0.0,0.0,0.0,2017.0,1.1618441343307495
9543.0,18,53,87,0.8999999761581421,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,,,7.581209659576416,1.0,0.0,0.0,1.0,2017.0,0.4221976697444916
9544.0,18,55,89,,,,,2.0,0.0,16.0,2.0,0.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,3.0,,,0.0,2017.0,1.5459072589874268
9546.0,18,53,87,0.30000001192092896,0.0,0.0,0.0,5.0,1.0,9.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,,,8.00670051574707,4.0,0.0,0.0,1.0,2017.0,0.8713830709457397
9547.0,18,52,86,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,1.0,0.0,1.0,4.0,,,6.580639362335205,1.0,0.0,0.0,0.0,2017.0,0.6332964301109314
9548.0,18,52,86,,,,,3.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.808918833732605
9549.0,18,52,86,,,,,4.0,1.0,6.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,,,5.993961334228516,5.0,,,0.0,2017.0,0.8713830709457397
9551.0,18,52,86,,,,,5.0,1.0,9.0,1.0,0.0,2.0,5.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,,,0.0,2017.0,2.328716516494751
9553.0,18,53,87,,,,,4.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,0.0,1.0,,,0.0,2017.0,1.8874773979187012
9555.0,18,53,87,,,,,3.0,1.0,6.0,1.0,0.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,,6.908754825592041,1.0,,,0.0,2017.0,0.5392792820930481
9556.0,18,53,87,,,,,1.0,0.0,9.0,1.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,0.19139741361141205
9557.0,18,52,86,,,,,2.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,7.438971519470215,1.0,,,0.0,2017.0,0.2110988348722458
9558.0,18,53,87,,,,,6.0,1.0,9.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,,,0.0,5.0,,,0.0,2017.0,2.328716516494751
9559.0,18,53,87,,,,,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,5.0,,0.0,,4.0,,,0.0,1.0,,,0.0,2017.0,0.2110988348722458
9563.0,18,52,86,0.4000000059604645,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,0.0,1.0,0.0,2017.0,0.19139741361141205
9564.0,18,53,87,0.8999999761581421,1.0,1.0,1.0,2.0,0.0,9.0,1.0,0.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,,,8.699681282043457,1.0,0.0,0.0,0.0,2017.0,0.3827948272228241
9565.0,18,53,87,,,,,3.0,1.0,6.0,1.0,0.0,2.0,8.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,,,8.412055015563965,1.0,,,0.0,2017.0,0.5392792820930481
9566.0,18,52,86,,,,,1.0,1.0,0.0,2.0,0.0,2.0,5.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,,,8.00670051574707,1.0,,,0.0,2017.0,0.2110988348722458
9569.0,18,52,86,,,,,1.0,0.0,9.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,4.0,,,0.0,1.0,0.0,0.0,0.0,2017.0,0.3827948272228241
9571.0,18,53,87,,,,,5.0,1.0,6.0,1.0,0.0,2.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,0.0,3.0,,,,2017.0,1.7465373277664185
9572.0,18,53,87,,,,,6.0,1.0,9.0,1.0,0.0,2.0,5.0,3.0,4.0,2.0,1.0,0.0,1.0,4.0,,,0.0,4.0,,,0.0,2017.0,1.7465373277664185
9575.0,18,53,87,0.5,0.0,1.0,0.0,3.0,1.0,9.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,8.987321853637695,1.0,0.0,0.0,0.0,2017.0,0.26963964104652405
9576.0,21,64,100,,,,,2.0,0.0,12.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,,,10.778977394104004,3.0,,,0.0,2017.0,0.9569870829582214
9580.0,21,64,101,,,,,3.0,0.0,15.0,2.0,0.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,10.596659660339355,5.0,,,0.0,2017.0,0.7686542868614197
9581.0,21,63,99,,,,,1.0,1.0,0.0,2.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,9.798182487487793,1.0,,,1.0,2017.0,1.0554941892623901
9582.0,21,63,99,,,,,4.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,,4.0,1.0,1.0,1.0,4.0,,,,1.0,,,0.0,2017.0,0.26963964104652405
9583.0,21,62,98,0.4000000059604645,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,5.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,,,,1.0,0.0,1.0,1.0,2017.0,0.4221976697444916
9584.0,21,63,99,0.30000001192092896,0.0,0.0,0.0,3.0,1.0,12.0,2.0,0.0,2.0,,3.0,,4.0,1.0,0.0,1.0,3.0,0.0,,9.90353775024414,5.0,1.0,1.0,0.0,2017.0,0.808918833732605
9585.0,21,64,100,1.0,1.0,1.0,1.0,3.0,0.0,9.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,,7.170888423919678,1.0,0.0,0.0,1.0,2017.0,0.3478673994541168
9586.0,21,61,97,0.800000011920929,1.0,1.0,1.0,6.0,1.0,16.0,1.0,0.0,2.0,5.0,3.0,2.0,3.0,1.0,0.0,1.0,4.0,,,5.707110404968262,5.0,0.0,0.0,0.0,2017.0,0.6674789786338806
9587.0,21,64,100,0.5,0.0,1.0,0.0,2.0,1.0,6.0,2.0,1.0,2.0,5.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,,,9.90353775024414,1.0,0.0,0.0,0.0,2017.0,1.0554941892623901
9588.0,21,64,102,,,,,6.0,1.0,12.0,1.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,10.085850715637207,5.0,,,0.0,2017.0,2.328716516494751
9589.0,21,64,101,1.0,1.0,1.0,1.0,3.0,1.0,12.0,1.0,0.0,2.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,,,8.294300079345703,1.0,0.0,0.0,1.0,2017.0,0.5392792820930481
9590.0,21,63,99,,,,,1.0,0.0,9.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,,,10.491301536560059,2.0,,,1.0,2017.0,0.3827948272228241
9592.0,21,64,101,,,,,3.0,1.0,6.0,1.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,,,0.0,1.0,,,0.0,2017.0,0.808918833732605
9593.0,21,62,98,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,0.0,1.0,1.0,2017.0,1.61783766746521
9596.0,21,62,98,,,,,3.0,1.0,6.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,8.294300079345703,5.0,,,0.0,2017.0,1.61783766746521
9597.0,21,64,102,0.800000011920929,1.0,1.0,1.0,3.0,1.0,12.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,,,9.287393569946289,1.0,0.0,0.0,1.0,2017.0,0.808918833732605
9598.0,21,62,98,,,,,2.0,0.0,12.0,1.0,0.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,,,8.294300079345703,3.0,,,1.0,2017.0,1.14838445186615
9601.0,21,64,101,,,,,2.0,1.0,6.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,,7.170888423919678,1.0,,,1.0,2017.0,0.4221976697444916
9602.0,21,62,98,,,,,2.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,0.4221976697444916
9603.0,21,64,102,,,,,6.0,0.0,12.0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,,,0.0,5.0,,,0.0,2017.0,2.172687530517578
9605.0,21,64,102,,,,,3.0,0.0,9.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,,9.259225845336914,1.0,,,1.0,2017.0,1.0436021089553833
9607.0,21,61,97,0.699999988079071,1.0,1.0,1.0,4.0,0.0,9.0,1.0,0.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,,,0.0,1.0,0.0,0.0,0.0,2017.0,0.6957347989082336
9608.0,21,64,101,,,,,2.0,0.0,9.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,,,0.0,1.0,,,0.0,2017.0,0.3827948272228241
9609.0,21,61,97,,,,,3.0,0.0,9.0,1.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,0.0,3.0,,,1.0,2017.0,1.0436021089553833
9611.0,21,62,98,,,,,4.0,0.0,9.0,2.0,0.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,,11.002116203308105,4.0,,,0.0,2017.0,0.8634134531021118
9612.0,21,64,102,,,,,2.0,1.0,6.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,9.03610610961914,1.0,,,0.0,2017.0,0.8443953394889832
9614.0,21,64,101,,,,,3.0,0.0,9.0,1.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,0.0,,9.210440635681152,1.0,,,0.0,2017.0,1.3914695978164673
9615.0,21,62,98,,,,,3.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,4.0,,,0.0,1.0,,,1.0,2017.0,1.0785585641860962
9616.0,21,64,101,,,,,4.0,0.0,9.0,1.0,0.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,10.308985710144043,4.0,,,0.0,2017.0,0.3478673994541168
9617.0,21,64,102,,,,,6.0,1.0,12.0,1.0,0.0,2.0,4.0,3.0,4.0,2.0,1.0,0.0,1.0,4.0,,,0.0,5.0,,,0.0,2017.0,2.910895586013794
9618.0,21,62,98,,,,,3.0,1.0,9.0,1.0,0.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,11.002116203308105,5.0,,,1.0,2017.0,0.808918833732605
9619.0,21,63,99,,,,,2.0,1.0,9.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,9.169622421264648,1.0,,,0.0,2017.0,0.26963964104652405
9620.0,21,61,97,1.0,1.0,1.0,1.0,6.0,0.0,9.0,2.0,0.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,2.0,0.0,,10.043292999267578,5.0,0.0,0.0,0.0,2017.0,1.4484584331512451
9622.0,21,64,102,,,,,1.0,1.0,9.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,,,9.575053215026855,1.0,,,1.0,2017.0,0.2110988348722458
9623.0,21,62,98,,,,,2.0,0.0,12.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,9.210440635681152,1.0,,,1.0,2017.0,0.7655896544456482
9624.0,21,64,102,0.5,0.0,1.0,0.0,3.0,0.0,9.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,,8.853808403015137,3.0,0.0,0.0,0.0,2017.0,1.3914695978164673
9625.0,21,64,101,,,,,2.0,0.0,6.0,1.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,,,7.090909957885742,1.0,,,1.0,2017.0,0.9569870829582214
9626.0,21,61,97,,,,,1.0,0.0,0.0,1.0,0.0,2.0,,2.0,2.0,4.0,0.0,1.0,1.0,4.0,,,9.03610610961914,1.0,,,0.0,2017.0,0.19139741361141205
9627.0,21,61,97,0.8999999761581421,1.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,3.0,0.0,,9.210440635681152,1.0,0.0,0.0,,2017.0,1.295120120048523
9628.0,21,63,99,0.0,0.0,0.0,0.0,4.0,0.0,12.0,1.0,0.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,3.0,0.0,,9.615872383117676,3.0,0.0,0.0,1.0,2017.0,1.295120120048523
9629.0,21,61,97,,,,,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,,0.0,1.0,,,,2017.0,0.2110988348722458
9631.0,21,61,97,,,,,3.0,1.0,9.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,7.601402282714844,1.0,,,1.0,2017.0,1.61783766746521
9632.0,21,64,101,,,,,1.0,0.0,6.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,8.517393112182617,1.0,,,0.0,2017.0,0.3827948272228241
9634.0,21,64,102,,,,,5.0,0.0,9.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,,9.615872383117676,5.0,,,0.0,2017.0,2.590240240097046
9636.0,21,61,97,1.0,1.0,1.0,1.0,5.0,0.0,12.0,1.0,0.0,2.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,10.308985710144043,4.0,0.0,1.0,0.0,2017.0,2.8969168663024902
9637.0,21,62,98,,,,,3.0,0.0,12.0,1.0,1.0,2.0,5.0,4.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,1.0,10.819798469543457,2.0,,,0.0,2017.0,0.3478673994541168
9638.0,21,63,99,0.5,0.0,1.0,0.0,2.0,0.0,9.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,,,8.74846363067627,5.0,1.0,0.0,0.0,2017.0,0.3827948272228241
9639.0,21,64,100,,,,,2.0,0.0,9.0,1.0,0.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,,,10.308985710144043,1.0,,,0.0,2017.0,0.3827948272228241
9640.0,21,63,99,,,,,1.0,1.0,12.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,0.0,1.0,4.0,,,11.156265258789062,1.0,,,1.0,2017.0,0.4221976697444916
9641.0,21,63,99,,,,,3.0,1.0,6.0,1.0,0.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,9.798182487487793,1.0,,,0.0,2017.0,0.5392792820930481
9643.0,21,64,102,,,,,5.0,1.0,12.0,2.0,0.0,2.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,3.0,0.0,,9.615872383117676,4.0,,,0.0,2017.0,0.8713830709457397
9644.0,21,64,100,0.8999999761581421,1.0,1.0,1.0,2.0,1.0,6.0,1.0,0.0,2.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,1.0,,,7.50163459777832,1.0,0.0,0.0,1.0,2017.0,0.4221976697444916
9646.0,21,62,98,,,,,2.0,0.0,9.0,1.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,7.090909957885742,1.0,,,1.0,2017.0,0.7655896544456482
9647.0,21,62,98,,,,,2.0,1.0,6.0,1.0,0.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,7.601402282714844,1.0,,,1.0,2017.0,1.0554941892623901
9649.0,21,64,102,,,,,5.0,1.0,9.0,1.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,0.0,1.0,4.0,,,0.0,5.0,,,0.0,2017.0,0.8713830709457397
9650.0,21,64,102,0.6000000238418579,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,8.243019104003906,1.0,0.0,0.0,1.0,2017.0,0.2110988348722458
9651.0,21,64,101,,,,,3.0,1.0,9.0,1.0,0.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,,,8.517393112182617,1.0,,,0.0,2017.0,0.26963964104652405
9652.0,21,62,98,,,,,3.0,0.0,12.0,1.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,,10.819798469543457,3.0,,,1.0,2017.0,0.6957347989082336
9653.0,21,63,99,,,,,5.0,0.0,9.0,1.0,0.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,5.0,,,0.0,2017.0,2.590240240097046
9654.0,21,62,98,,,,,2.0,0.0,12.0,2.0,1.0,2.0,6.0,4.0,2.0,5.0,1.0,1.0,1.0,4.0,,,10.71444034576416,2.0,,,1.0,2017.0,0.7655896544456482
9656.0,21,64,101,,,,,2.0,0.0,15.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,0.0,1.0,4.0,,,10.308985710144043,1.0,,,0.0,2017.0,0.6183629631996155
9657.0,21,61,97,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,2017.0,0.2110988348722458
9662.0,21,64,102,,,,,2.0,0.0,9.0,2.0,0.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,10.085850715637207,4.0,,,1.0,2017.0,0.9569870829582214
9664.0,21,63,99,0.800000011920929,1.0,1.0,1.0,2.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,,,8.00670051574707,1.0,0.0,0.0,0.0,2017.0,0.2110988348722458
9665.0,21,61,97,,,,,2.0,1.0,9.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,0.0,1.0,,,1.0,2017.0,0.2110988348722458
9666.0,21,62,98,,,,,5.0,0.0,15.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,,11.289793968200684,5.0,,,0.0,2017.0,1.948844075202942
9667.0,21,64,100,0.800000011920929,1.0,1.0,1.0,2.0,1.0,12.0,1.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,4.0,,,9.615872383117676,1.0,0.0,0.0,1.0,2017.0,0.5392792820930481
9668.0,21,64,101,,,,,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,7.313886642456055,1.0,,,1.0,2017.0,1.0554941892623901
9669.0,21,64,100,1.0,1.0,1.0,1.0,3.0,1.0,9.0,1.0,0.0,2.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,,,9.210440635681152,1.0,1.0,0.0,1.0,2017.0,0.5392792820930481
9670.0,21,64,101,0.5,0.0,1.0,0.0,5.0,0.0,9.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,,0.0,3.0,0.0,1.0,0.0,2017.0,1.7268269062042236
